"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,24.7,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,8.9,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,20.1,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,29.6,,
"CAN","Canada","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,15,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,35.1,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,21.8,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,16,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2013","2013","PC","Percentage","0","Units",,,14.6,,
"BEL","Belgium","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,24,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,22.2,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,20.9,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,29.6,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2000","2000","PC","Percentage","0","Units",,,32.1,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,20.4,,
"NOR","Norway","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,6.6,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,21,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,18.2,,
"CHE","Switzerland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,8.5,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,23.7,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2007","2007","PC","Percentage","0","Units",,,10.4,,
"ESP","Spain","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,53.4,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2006","2006","PC","Percentage","0","Units",,,10,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,18.7,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,24.5,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,28.9,,
"SWE","Sweden","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,21.5,,
"ZAF","South Africa","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,48,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,31.2,,
"POL","Poland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,25.5,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,19.9,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2003","2003","PC","Percentage","0","Units",,,22.9,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2010","2010","PC","Percentage","0","Units",,,37.3,,
"ISL","Iceland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,6.9,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,17.1,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,17.8,,
"ITA","Italy","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,44.7,,
"FRA","France","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,22.1,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,9.2,,
"NLD","Netherlands","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,12.4,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,17.8,,
"TUR","Turkey","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,20.4,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2006","2006","PC","Percentage","0","Units",,,10,,
"KOR","Korea","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,11.2,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,22.6,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,31.6,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,22.5,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,34.9,,
"SVK","Slovak Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,30.1,,
"FIN","Finland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,18,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,25.6,,
"RUS","Russia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,13.3,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,7.1,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,25.4,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2001","2001","PC","Percentage","0","Units",,,23,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2008","2008","PC","Percentage","0","Units",,,13,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,24.3,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,31.5,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,11,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,14,,
"PRT","Portugal","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,35.4,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2002","2002","PC","Percentage","0","Units",,,23.1,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2013","2013","PC","Percentage","0","Units",,,26.9,,
"AUT","Austria","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,9.9,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,11.5,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,19.4,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2008","2008","PC","Percentage","0","Units",,,13.1,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2009","2009","PC","Percentage","0","Units",,,18.4,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,35.4,,
"NZL","New Zealand","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,14.3,,
"EST","Estonia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,10,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2012","2012","PC","Percentage","0","Units",,,15.7,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,30.6,,
"AUS","Australia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,14.1,,
"SVN","Slovenia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,19.4,,
"OAVG","OECD - Average","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,19,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2002","2002","PC","Percentage","0","Units",,,23.8,,
"LUX","Luxembourg","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,26.1,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2000","2000","PC","Percentage","0","Units",,,20.9,,
"DNK","Denmark","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,13.7,,
"MEX","Mexico","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,10.3,,
"USA","United States","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,14.5,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,27.5,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,28.1,,
"JPN","Japan","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,5.4,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,22.4,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2005","2005","PC","Percentage","0","Units",,,18.4,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2007","2007","PC","Percentage","0","Units",,,7,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2000","2000","PC","Percentage","0","Units",,,27.5,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,33.6,,
"CRI","Costa Rica","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,18.1,,
"CZE","Czech Republic","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,15,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2012","2012","PC","Percentage","0","Units",,,29.5,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,16.4,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,14.3,,
"LVA","Latvia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2004","2004","PC","Percentage","0","Units",,,25.2,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2011","2011","PC","Percentage","0","Units",,,29.4,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2001","2001","PC","Percentage","0","Units",,,34.8,,
"HUN","Hungary","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,20,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2004","2004","PC","Percentage","0","Units",,,21.5,,
"IRL","Ireland","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,28,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2009","2009","PC","Percentage","0","Units",,,30.9,,
"CHL","Chile","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,19.7,,
"GBR","United Kingdom","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2014","2014","PC","Percentage","0","Units",,,18.5,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2003","2003","PC","Percentage","0","Units",,,33.7,,
"LTU","Lithuania","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2005","2005","PC","Percentage","0","Units",,,16,,
"ZAF","South Africa","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,55.3,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2010","2010","PC","Percentage","0","Units",,,30.5,,
"COL","Colombia","EMP3","Youth unemployment rate, by sex, 15-24 years old","MEN","Men","1524","15-24","2011","2011","PC","Percentage","0","Units",,,17,,
"SVN","Slovenia","EMP3","Youth unemployment rate, by sex, 15-24 years old","WOMEN","Women","1524","15-24","2014","2014","PC","Percentage","0","Units",,,21.3,,
